FICHIER,CHAMPS,DESCRIPT,NMGT,LIGNE3,IGRO,PLANT_ID,LAI_INIT,BIO_INIT,PHU_PLT,LIGNE9,BIOMIX,CN2,USLEP,BIO_MIN,FILTERW,LIGNE15,IURBAN,URBLU,LIGNE18,IRRSC,IRRNO,FLOWMIN,DIVMAX,FLOWFR,LIGNE24,DDRAIN,TDRAIN,GDRAIN,LIGNE 28,NROT,LIGNE 30,MONTH,DAY,MGT_OP,MONTH,DAY,MGT_OP,SWEEPEFF,FR_CURB,MONTH,DAY,MGT_OP,GRZ_DAYS,MANURE_ID,BIO_EAT,BIO_TRMP,MANURE_KG,MONTH,DAY,MGT_OP,FERT_DAYS,CFRT_ID,IFRT_FREQ,CFRT_KG,MONTH,DAY,MGT_OP,CPST_ID,PEST_DAYS,IPEST_FREQ,CPST_KG,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,PLANT_ID,CURYR_MAT,HEAT_UNITS,LAI_INIT,BIO_INIT,HI_TAR,BIO_TARG,CNOP,MONTH,DAY,MGT_OP,FERT_DAYS,CFRT_ID,IFRT_FREQ,CFRT_KG,MONTH,DAY,MGT_OP,CPST_ID,PEST_DAYS,IPEST_FREQ,CPST_KG,MONTH,DAY,MGT_OP,AFERT_ID,AUTO_NSTRS,AUTO_NAPP,AUTO_NYR,AUTO_EFF,AFRT_SURFACE,MONTH,DAY,MGT_OP,WSTRS_ID,AUTO_WSTRS,IRR_EFF,IRR_MX,IRR_ASQ,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,GRZ_DAYS,MANURE_ID,BIO_EAT,BIO_TRMP,MANURE_KG,MONTH,DAY,MGT_OP,PEST_ID,PST_KG,PST_DEP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,CNOP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,PLANT_ID,CURYR_MAT,HEAT_UNITS,LAI_INIT,BIO_INIT,HI_TAR,BIO_TARG,CNOP,MONTH,DAY,MGT_OP,FERT_DAYS,CFRT_ID,IFRT_FREQ,CFRT_KG,MONTH,DAY,MGT_OP,CPST_ID,PEST_DAYS,IPEST_FREQ,CPST_KG,MONTH,DAY,MGT_OP,AFERT_ID,AUTO_NSTRS,AUTO_NAPP,AUTO_NYR,AUTO_EFF,AFRT_SURFACE,MONTH,DAY,MGT_OP,WSTRS_ID,AUTO_WSTRS,IRR_EFF,IRR_MX,IRR_ASQ,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,SWEEPEFF,FR_CURB,MONTH,DAY,MGT_OP,GRZ_DAYS,MANURE_ID,BIO_EAT,BIO_TRMP,MANURE_KG,MONTH,DAY,MGT_OP,PEST_ID,PST_KG,PST_DEP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,IHV_GBM,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,CNOP,MONTH,DAY,MGT_OP,IMP_TRIG,MONTH,DAY,MGT_OP,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,HARVEFF,HI_OVR,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,FERT_ID,FRT_KG,FRT_SURFACE,MONTH,DAY,MGT_OP,TILL_ID,CNOP,MONTH,DAY,MGT_OP,PLANT_ID,CURYR_MAT,HEAT_UNITS,LAI_INIT,BIO_INIT,HI_TAR,BIO_TARG,CNOP,MONTH,DAY,MGT_OP
000050096,ALFA,clay,0,Initial Plant Growth Parameters,1,52,0,0,1197,General Management Parameters,0.2,89,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,7,1,1,,,,,,,,,,,,,,,,,,,,,7,15,3,2,200,0.2,,,,,,,7,26,7,1,1,,,,,,,,,,,,,,9,8,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050097,ALFA,clay,0,Initial Plant Growth Parameters,1,52,0,0,1197,General Management Parameters,0.2,89,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,7,1,1,,,,,,,,,,,,,,,,,,,,,7,15,3,2,200,0.2,,,,,,,7,26,7,1,1,,,,,,,,,,,,,,9,8,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050098,ALFA,clay,0,Initial Plant Growth Parameters,1,52,0,0,1197,General Management Parameters,0.2,89,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,7,1,1,,,,,,,,,,,,,,,,,,,,,7,15,3,2,200,0.2,,,,,,,7,26,7,1,1,,,,,,,,,,,,,,9,8,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050099,ALFA,clay,0,Initial Plant Growth Parameters,1,52,0,0,1197,General Management Parameters,0.2,89,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,7,1,1,,,,,,,,,,,,,,,,,,,,,7,15,3,2,200,0.2,,,,,,,7,26,7,1,1,,,,,,,,,,,,,,9,8,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050100,ALFA,cllo,0,Initial Plant Growth Parameters,1,52,0,0,1197,General Management Parameters,0.2,85,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,7,1,1,,,,,,,,,,,,,,,,,,,,,7,15,3,2,200,0.2,,,,,,,7,26,7,1,1,,,,,,,,,,,,,,9,8,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050101,ALFA,cllo,0,Initial Plant Growth Parameters,1,52,0,0,1197,General Management Parameters,0.2,85,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,7,1,1,,,,,,,,,,,,,,,,,,,,,7,15,3,2,200,0.2,,,,,,,7,26,7,1,1,,,,,,,,,,,,,,9,8,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050102,ALFA,cllo,0,Initial Plant Growth Parameters,1,52,0,0,1197,General Management Parameters,0.2,85,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,7,1,1,,,,,,,,,,,,,,,,,,,,,7,15,3,2,200,0.2,,,,,,,7,26,7,1,1,,,,,,,,,,,,,,9,8,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050103,ALFA,cllo,0,Initial Plant Growth Parameters,1,52,0,0,1197,General Management Parameters,0.2,85,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,7,1,1,,,,,,,,,,,,,,,,,,,,,7,15,3,2,200,0.2,,,,,,,7,26,7,1,1,,,,,,,,,,,,,,9,8,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050104,ALFA,hils,0,Initial Plant Growth Parameters,1,52,0,0,1197,General Management Parameters,0.2,77,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,7,1,1,,,,,,,,,,,,,,,,,,,,,7,15,3,2,200,0.2,,,,,,,7,26,7,1,1,,,,,,,,,,,,,,9,8,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050105,ALFA,hils,0,Initial Plant Growth Parameters,1,52,0,0,1197,General Management Parameters,0.2,77,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,7,1,1,,,,,,,,,,,,,,,,,,,,,7,15,3,2,200,0.2,,,,,,,7,26,7,1,1,,,,,,,,,,,,,,9,8,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050106,ALFA,hils,0,Initial Plant Growth Parameters,1,52,0,0,1197,General Management Parameters,0.2,77,1,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,7,1,1,,,,,,,,,,,,,,,,,,,,,7,15,3,2,200,0.2,,,,,,,7,26,7,1,1,,,,,,,,,,,,,,9,8,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050107,ALFA,hils,0,Initial Plant Growth Parameters,1,52,0,0,1197,General Management Parameters,0.2,77,0.6,0,0,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,7,1,1,,,,,,,,,,,,,,,,,,,,,7,15,3,2,200,0.2,,,,,,,7,26,7,1,1,,,,,,,,,,,,,,9,8,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050108,SOYB,hhyy,0,Initial Plant Growth Parameters,0,,0,0,,General Management Parameters,0.2,78,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,56,,700,,,,,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,31,5,62.4,9,5,3,2,45,0.2,,,,,,,,,,,,,,,,,,,9,6,6,1,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050109,SOYB,hils,0,Initial Plant Growth Parameters,0,,0,0,,General Management Parameters,0.2,78,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,56,,700,,,,,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,31,5,62.4,9,5,3,2,45,0.2,,,,,,,,,,,,,,,,,,,9,6,6,1,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050110,SOYB,hils,0,Initial Plant Growth Parameters,0,,0,0,,General Management Parameters,0.2,78,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,56,,700,,,,,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,31,5,62.4,9,5,3,2,45,0.2,,,,,,,,,,,,,,,,,,,9,6,6,3,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050111,SOYB,losa,0,Initial Plant Growth Parameters,0,,0,0,,General Management Parameters,0.2,85,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,56,,700,,,,,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,31,5,68,9,5,3,2,45,0.2,,,,,,,,,,,,,,,,,,,9,6,6,1,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050112,SOYB,losa,0,Initial Plant Growth Parameters,0,,0,0,,General Management Parameters,0.2,85,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,56,,700,,,,,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,31,5,68,9,5,3,2,45,0.2,,,,,,,,,,,,,,,,,,,9,6,6,3,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050113,CANA,cllo,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,1,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050114,CANA,cllo,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,1,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000050115,CANA,cllo,0,Initial Plant Growth Parameters,1,76,0,500,1000,General Management Parameters,0.2,74.7,1,0,3,Urban Management Parameters,0,0,Irrigation Management Parameters,0,0,0,0,0,Tile Drain Management Parameters,0,0,0,Management Operations:,9,Operation Schedule:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,80,0.2,4,9,3,1,70,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,5,76,7,24,3,2,60,0.2,,,,,,,,,,,,,,,,,,,7,25,6,3,76,8,20,1,76,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
